id,time,frame_num,class,conf,x,y,w,h
10,0.36667135185185185,11,2.0,0.2106364220380783,1781,339,59,31
13,0.36667135185185185,11,2.0,0.2672598659992218,374,243,28,39
14,0.36667135185185185,11,7.0,0.35794681310653687,1007,409,77,57
15,0.36667135185185185,11,2.0,0.3701896071434021,559,579,103,105
11,0.36667135185185185,11,7.0,0.1711203008890152,261,573,160,109
23,0.36667135185185185,11,2.0,0.36654722690582275,1264,368,50,28
24,0.36667135185185185,11,2.0,0.4172826409339905,572,480,64,30
1,0.4000051111111111,12,2.0,0.6895239353179932,433,354,48,36
2,0.4000051111111111,12,2.0,0.6502566933631897,458,280,44,31
3,0.4000051111111111,12,2.0,0.5769656896591187,1877,354,66,26
4,0.4000051111111111,12,2.0,0.6883940100669861,734,314,62,42
5,0.4000051111111111,12,2.0,0.529768705368042,681,259,38,26
7,0.4000051111111111,12,7.0,0.5159619450569153,1555,618,406,266
8,0.4000051111111111,12,2.0,0.7332468628883362,134,684,153,86
9,0.4000051111111111,12,2.0,0.6348119974136353,787,284,48,28
10,0.4000051111111111,12,2.0,0.23588068783283234,1781,339,59,30
13,0.4000051111111111,12,2.0,0.3452611267566681,377,245,34,41
14,0.4000051111111111,12,2.0,0.5659937262535095,999,405,78,54
15,0.4000051111111111,12,2.0,0.47314131259918213,566,589,107,107
11,0.4000051111111111,12,7.0,0.18173596262931824,258,570,160,99
23,0.4000051111111111,12,2.0,0.31474289298057556,1262,369,50,28
24,0.4000051111111111,12,2.0,0.42679327726364136,572,479,65,30
1,0.4333388703703704,13,2.0,0.6775948405265808,435,356,47,37
2,0.4333388703703704,13,2.0,0.61003178358078,460,281,42,34
3,0.4333388703703704,13,2.0,0.5688319206237793,1877,354,66,26
4,0.4333388703703704,13,2.0,0.6007596850395203,730,312,61,44
5,0.4333388703703704,13,2.0,0.5463002324104309,680,259,38,26
7,0.4333388703703704,13,7.0,0.4398619830608368,1533,613,395,264
8,0.4333388703703704,13,2.0,0.8057571649551392,128,686,155,88
9,0.4333388703703704,13,2.0,0.6046084761619568,784,283,47,28
10,0.4333388703703704,13,2.0,0.21276745200157166,1780,338,56,30
13,0.4333388703703704,13,2.0,0.26886266469955444,377,247,33,42
