id,time,frame_num,class,conf,x,y,w,h
28,4.638374971033435,139,2.0,0.31972551345825195,338,239,37,30
38,4.638374971033435,139,2.0,0.2895948886871338,1837,530,116,41
39,4.638374971033435,139,2.0,0.8499158024787903,1188,716,178,77
1,4.671744575141589,140,13.0,0.3698021471500397,1408,657,1017,625
28,4.671744575141589,140,2.0,0.24499043822288513,340,240,39,32
38,4.671744575141589,140,2.0,0.21933767199516296,1834,529,108,41
39,4.671744575141589,140,2.0,0.7569228410720825,1170,720,174,77
1,4.705114179249743,141,13.0,0.4395748972892761,1409,662,1017,635
28,4.705114179249743,141,2.0,0.25898247957229614,342,241,38,31
38,4.705114179249743,141,2.0,0.2661951780319214,1832,530,101,40
39,4.705114179249743,141,2.0,0.7461410164833069,1151,723,164,78
1,4.738483783357897,142,13.0,0.5493747591972351,1410,664,1016,644
28,4.738483783357897,142,2.0,0.33445507287979126,343,243,39,31
38,4.738483783357897,142,2.0,0.1327509880065918,1828,530,94,38
39,4.738483783357897,142,2.0,0.8213832378387451,1137,726,160,80
1,4.771853387466051,143,13.0,0.567021369934082,1410,662,1016,645
28,4.771853387466051,143,2.0,0.3966817259788513,346,246,40,30
38,4.771853387466051,143,2.0,0.1413687914609909,1822,531,95,37
39,4.771853387466051,143,2.0,0.7908709049224854,1121,729,158,81
41,4.771853387466051,143,2.0,0.6076261401176453,1905,556,26,36
1,4.8052229915742055,144,13.0,0.592757523059845,1410,664,1016,658
28,4.8052229915742055,144,2.0,0.3547172248363495,347,247,40,29
39,4.8052229915742055,144,2.0,0.8056249618530273,1110,733,164,82
41,4.8052229915742055,144,2.0,0.6511662006378174,1903,557,30,37
1,4.83859259568236,145,13.0,0.5499624013900757,1409,666,1018,666
28,4.83859259568236,145,2.0,0.24320298433303833,349,249,40,27
39,4.83859259568236,145,2.0,0.48588672280311584,1093,736,161,82
41,4.83859259568236,145,2.0,0.5515176057815552,1901,557,35,38
1,4.871962199790514,146,13.0,0.5338234901428223,1409,666,1018,671
28,4.871962199790514,146,2.0,0.15464335680007935,349,250,40,28
39,4.871962199790514,146,2.0,0.36955592036247253,1084,737,157,81
41,4.871962199790514,146,2.0,0.41689446568489075,1898,557,41,41
